name,neighborhood,current_price,original_price,reviews_desc,num_reviews,breakfast,free_cancellation,rooms_left,grade,fully_refundable,reserve_now_pay_later,price_after_taxes,checkin_date,checkout_date,TTT,LOS,Snapshot Date,order
Hotel Mimosa,New York,$194,$209,Excellent,462,No,Yes,,8.68,Yes,No,226 total,23/07/2024,24/07/2024,18,1,05/07/2024,80
Moxy NYC Downtown,New York,$292,$344,Excellent,"1,016",No,No,5,8.68,No,No,364 total,23/07/2024,24/07/2024,18,1,05/07/2024,81
New York Marriott Marquis,Theater District,$449,N/A,Wonderful,"2,812",No,No,5,9.29,No,No,565 total,23/07/2024,24/07/2024,18,1,05/07/2024,82
Untitled at 3 Freeman Alley,New York,$274,$277,Wonderful,263,Breakfast included,Yes,,9.29,Yes,No,350 total,23/07/2024,24/07/2024,18,1,05/07/2024,83
45 Times Square Hotel,Theater District,$270,N/A,Excellent,"1,268",No,Yes,,8.68,Yes,Yes,331 total,23/07/2024,24/07/2024,18,1,05/07/2024,84
Pestana CR7 Times Square,New York,$226,N/A,Excellent,678,No,Yes,,8.88,Yes,Yes,290 total,23/07/2024,24/07/2024,18,1,05/07/2024,85
"Staypineapple, An Artful Hotel, Midtown",New York,$263,$309,Wonderful,"1,001",No,Yes,,9.29,Yes,Yes,339 total,23/07/2024,24/07/2024,18,1,05/07/2024,86
Fairfield Inn & Suites New York Manhattan/Times Square South,New York,$306,N/A,Excellent,"1,203",Breakfast included,No,5,8.88,No,No,355 total,23/07/2024,24/07/2024,18,1,05/07/2024,87
DoubleTree by Hilton New York Downtown,New York,$237,N/A,Good,"1,639",No,No,,7.87,No,No,276 total,23/07/2024,24/07/2024,18,1,05/07/2024,88
Paramount Times Square,Theater District,$215,N/A,Good,"2,676",No,No,7,7.07,No,No,290 total,23/07/2024,24/07/2024,18,1,05/07/2024,89
The Bowery Hotel,New York,$482,$495,Exceptional,448,No,Yes,,9.49,Yes,No,557 total,23/07/2024,24/07/2024,18,1,05/07/2024,90
CODA Williamsburg,Williamsburg,$217,$272,Very,213,No,Yes,,8.08,Yes,Yes,310 total,23/07/2024,24/07/2024,18,1,05/07/2024,91
Soho Grand Hotel,SoHo,$384,$395,Excellent,"1,005",No,No,,8.88,No,No,485 total,23/07/2024,24/07/2024,18,1,05/07/2024,92
Walker Hotel Tribeca,New York,$275,N/A,Excellent,638,No,No,,8.68,No,No,354 total,23/07/2024,24/07/2024,18,1,05/07/2024,93
AC Hotel by Marriott New York Downtown,New York,$313,N/A,Wonderful,"1,002",No,No,5,9.09,No,No,362 total,23/07/2024,24/07/2024,18,1,05/07/2024,94
Arthouse Hotel New York City,Upper West Side,$269,N/A,Excellent,"1,272",No,No,,8.68,No,No,357 total,23/07/2024,24/07/2024,18,1,05/07/2024,95
Cambria Hotel New York - Chelsea,Chelsea,$271,N/A,Excellent,"1,001",No,No,1,8.68,No,No,315 total,23/07/2024,24/07/2024,18,1,05/07/2024,96
The Bowery Hotel,New York,$482,$495,Exceptional,448,No,Yes,,9.49,Yes,No,557 total,23/07/2024,24/07/2024,18,1,05/07/2024,97
Four Points by Sheraton Midtown-Times Square,New York,$280,$329,Excellent,"1,327",No,No,5,8.88,No,No,324 total,23/07/2024,24/07/2024,18,1,05/07/2024,98
Element New York Times Square West,New York,$279,N/A,Very,"1,836",Breakfast included,No,5,8.28,No,No,326 total,23/07/2024,24/07/2024,18,1,05/07/2024,99
DoubleTree by Hilton New York Times Square West,New York,$247,N/A,Good,"1,318",No,No,,7.27,No,No,287 total,23/07/2024,24/07/2024,18,1,05/07/2024,100
Citadines Connect Fifth Avenue New York,Central New York City,$234,$260,Very,"1,058",Breakfast included,No,,8.08,No,No,297 total,23/07/2024,24/07/2024,18,1,05/07/2024,101
The Manhattan Club,New York,$323,N/A,Wonderful,"1,004",No,No,,9.09,No,No,376 total,23/07/2024,24/07/2024,18,1,05/07/2024,102
Off Soho Suites Hotel,New York,$199,N/A,Very,"1,002",No,Yes,,8.08,Yes,Yes,234 total,23/07/2024,24/07/2024,18,1,05/07/2024,103
Hilton Club The Central at 5th New York,New York,$402,N/A,Exceptional,535,No,No,,9.69,No,No,465 total,23/07/2024,24/07/2024,18,1,05/07/2024,104
Tuscany by LuxUrban,New York,$292,N/A,Very,"1,009",No,Yes,,8.48,Yes,No,338 total,23/07/2024,24/07/2024,18,1,05/07/2024,105
Night Hotel Broadway,Upper West Side,$141,N/A,N/A,"1,535",No,No,1,6.46,No,No,181 total,23/07/2024,24/07/2024,18,1,05/07/2024,106
Fitzpatrick Grand Central,New York,$278,N/A,Wonderful,"1,004",No,Yes,3,9.09,Yes,Yes,351 total,23/07/2024,24/07/2024,18,1,05/07/2024,107
Four Points By Sheraton New York Downtown,New York,$246,N/A,Very,"1,575",No,No,5,8.08,No,No,285 total,23/07/2024,24/07/2024,18,1,05/07/2024,108
Hyatt Place New York City/Times Square,New York,$296,$329,Very,"1,559",Breakfast included,Yes,,8.08,Yes,No,343 total,23/07/2024,24/07/2024,18,1,05/07/2024,109
Sheraton Tribeca New York Hotel,New York,$329,N/A,Very,"1,005",No,No,5,8.48,No,No,381 total,23/07/2024,24/07/2024,18,1,05/07/2024,110
CIVILIAN Hotel,New York,$329,N/A,Wonderful,"1,490",No,Yes,,9.29,Yes,Yes,381 total,23/07/2024,24/07/2024,18,1,05/07/2024,111
Chelsea Pines Inn,New York,$224,N/A,Very,888,No,Yes,,8.28,Yes,No,287 total,23/07/2024,24/07/2024,18,1,05/07/2024,112
"Hotel 50 Bowery, part of JdV by Hyatt",New York,$270,$300,Wonderful,"1,007",No,Yes,,9.09,Yes,No,348 total,23/07/2024,24/07/2024,18,1,05/07/2024,113
Ink 48 Hotel,New York,$247,$309,Very,"1,007",No,Yes,7,8.48,Yes,Yes,333 total,23/07/2024,24/07/2024,18,1,05/07/2024,114
Heritage Hotel,New York,$246,$271,Very,"1,245",No,No,,8.08,No,No,286 total,23/07/2024,24/07/2024,18,1,05/07/2024,115
Hilton Garden Inn New York Times Square North,Central New York City,$293,N/A,Excellent,"2,143",No,Yes,,8.68,Yes,Yes,340 total,23/07/2024,24/07/2024,18,1,05/07/2024,116
The Fifth Avenue Hotel,New York,$716,N/A,Exceptional,21,No,Yes,,9.49,Yes,No,825 total,23/07/2024,24/07/2024,18,1,05/07/2024,117
Hampton Inn Manhattan/Times Square Central,Theater District,$350,N/A,Wonderful,"1,628",Breakfast included,No,,9.09,No,No,405 total,23/07/2024,24/07/2024,18,1,05/07/2024,118
The Life Hotel,New York,$259,N/A,Very,"1,004",No,Yes,,8.48,Yes,Yes,330 total,23/07/2024,24/07/2024,18,1,05/07/2024,119
Four Points By Sheraton Manhattan Midtown West,New York,$361,N/A,Excellent,"1,003",No,No,5,8.88,No,No,418 total,23/07/2024,24/07/2024,18,1,05/07/2024,120
The Pearl New York,Theater District,$329,N/A,Exceptional,"1,384",No,Yes,,9.49,Yes,Yes,415 total,23/07/2024,24/07/2024,18,1,05/07/2024,121
Fairfield Inn by Marriott New York Manhattan/Times Square,New York,$341,N/A,Excellent,"1,124",Breakfast included,No,5,8.88,No,No,395 total,23/07/2024,24/07/2024,18,1,05/07/2024,122
Radio Hotel,New York,$205,N/A,Excellent,"1,754",No,Yes,,8.68,Yes,No,239 total,23/07/2024,24/07/2024,18,1,05/07/2024,123
Hampton Inn Manhattan Grand Central,New York,$280,N/A,Excellent,"1,168",Breakfast included,No,1,8.68,No,No,325 total,23/07/2024,24/07/2024,18,1,05/07/2024,124
Hotel Elysee by Library Hotel Collection,New York,$360,$379,Wonderful,"1,000",No,Yes,,9.29,Yes,Yes,442 total,23/07/2024,24/07/2024,18,1,05/07/2024,125
The Prince Kitano New York,New York,$399,N/A,Wonderful,"1,518",No,Yes,2,9.29,Yes,Yes,461 total,23/07/2024,24/07/2024,18,1,05/07/2024,126
DoubleTree by Hilton New York Midtown Fifth Ave,Central New York City,$266,N/A,Good,501,No,No,,7.67,No,No,309 total,23/07/2024,24/07/2024,18,1,05/07/2024,127
Edge Hotel,New York,$217,$224,Wonderful,"1,003",No,No,1,9.09,No,No,253 total,23/07/2024,24/07/2024,18,1,05/07/2024,128
Archer Hotel New York,Central New York City,$413,N/A,Wonderful,"1,004",No,No,,9.29,No,No,478 total,23/07/2024,24/07/2024,18,1,05/07/2024,129
"Dream Midtown, by Hyatt",New York,$268,N/A,Very,"1,224",No,No,,8.08,No,No,345 total,23/07/2024,24/07/2024,18,1,05/07/2024,130
Executive Hotel Le Soleil New York,New York,$329,N/A,Wonderful,"2,287",No,Yes,,9.09,Yes,No,403 total,23/07/2024,24/07/2024,18,1,05/07/2024,131
Fitzpatrick Manhattan Hotel,New York,$308,N/A,Wonderful,"1,004",No,Yes,5,9.09,Yes,Yes,386 total,23/07/2024,24/07/2024,18,1,05/07/2024,132
"voco The Franklin New York, an IHG Hotel",New York,$293,N/A,Wonderful,545,No,No,2,9.29,No,No,351 total,23/07/2024,24/07/2024,18,1,05/07/2024,133
Freehand New York,New York,$278,N/A,Very,"1,062",No,No,,8.28,No,No,363 total,23/07/2024,24/07/2024,18,1,05/07/2024,134
SpringHill Suites by Marriott New York Manhattan/Times Square South,New York,$297,N/A,Very,"1,420",Breakfast included,No,5,8.48,No,No,346 total,23/07/2024,24/07/2024,18,1,05/07/2024,135
The Luxury Collection Hotel Manhattan Midtown,New York,$467,N/A,Excellent,"1,002",No,No,5,8.68,No,No,582 total,23/07/2024,24/07/2024,18,1,05/07/2024,136
The Shoreham Hotel,Central New York City,$263,N/A,Good,"1,001",No,No,,7.67,No,No,317 total,23/07/2024,24/07/2024,18,1,05/07/2024,137
"Kimpton Hotel Eventi, an IHG Hotel",Chelsea,$371,N/A,Wonderful,"1,005",No,No,,9.09,No,No,468 total,23/07/2024,24/07/2024,18,1,05/07/2024,138
Truss Hotel Times Square,New York,$269,$284,Very,"1,599",No,No,,8.28,No,No,312 total,23/07/2024,24/07/2024,18,1,05/07/2024,139
Millennium Premier New York Times Square,Theater District,$237,$279,Good,"1,003",Breakfast included,No,,7.47,No,No,316 total,23/07/2024,24/07/2024,18,1,05/07/2024,140
"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",New York,$246,N/A,Wonderful,891,No,No,1,9.09,No,No,320 total,23/07/2024,24/07/2024,18,1,05/07/2024,141
Hampton Inn Manhattan/Downtown-Financial District,New York,$237,N/A,Very,"1,001",Breakfast included,No,,8.28,No,No,276 total,23/07/2024,24/07/2024,18,1,05/07/2024,142
Hotel Edison Times Square,Theater District,$295,N/A,Very,"4,287",No,Yes,,8.08,Yes,Yes,388 total,23/07/2024,24/07/2024,18,1,05/07/2024,143
Hotel Giraffe by Library Hotel Collection,New York,$366,$385,Exceptional,"1,003",No,Yes,,9.69,Yes,Yes,448 total,23/07/2024,24/07/2024,18,1,05/07/2024,144
Hilton Garden Inn New York/West 35th Street,New York,$371,N/A,Wonderful,"2,104",No,No,1,9.09,No,No,430 total,23/07/2024,24/07/2024,18,1,05/07/2024,145
"Hotel Indigo NYC Financial District, an IHG Hotel",New York,$265,N/A,Wonderful,391,No,No,6,9.29,No,No,307 total,23/07/2024,24/07/2024,18,1,05/07/2024,146
Concorde Hotel New York,New York,$359,N/A,Wonderful,"1,001",No,No,,9.09,No,No,456 total,23/07/2024,24/07/2024,18,1,05/07/2024,147
Carnegie Hotel,New York,$329,N/A,Exceptional,"1,004",No,Yes,,9.49,Yes,Yes,410 total,23/07/2024,24/07/2024,18,1,05/07/2024,148
The Gotham Hotel,New York,$327,$409,Excellent,"1,003",No,No,2,8.68,No,No,406 total,23/07/2024,24/07/2024,18,1,05/07/2024,149
Virgin Hotels New York City,New York,$450,N/A,Excellent,"1,501",No,Yes,,8.88,Yes,Yes,558 total,23/07/2024,24/07/2024,18,1,05/07/2024,150
The Wall Street Hotel,New York,$595,N/A,Exceptional,262,No,Yes,,9.89,Yes,No,686 total,23/07/2024,24/07/2024,18,1,05/07/2024,151
N/A,N/A,N/A,N/A,N/A,N/A,No,No,,N/A,No,No,N/A,23/07/2024,25/07/2024,18,2,05/07/2024,2
"voco Fiorello - LaGuardia East, an IHG Hotel",Queens,$227,$252,Very,267,No,No,,8.48,No,No,528 total,23/07/2024,25/07/2024,18,2,05/07/2024,3
Penny Williamsburg,Williamsburg,$233,$274,Exceptional,516,No,No,,9.69,No,No,614 total,23/07/2024,25/07/2024,18,2,05/07/2024,4
Radio Hotel,New York,$205,N/A,Excellent,"1,754",No,Yes,,8.68,Yes,No,478 total,23/07/2024,25/07/2024,18,2,05/07/2024,5
"PUBLIC, an Ian Schrager hotel",New York,$399,N/A,Very,"2,614",No,Yes,,8.28,Yes,Yes,"1,014 total",23/07/2024,25/07/2024,18,2,05/07/2024,6
"Club Quarters, Times Square - Midtown",Central New York City,$246,$289,Excellent,"2,626",No,Yes,,8.68,Yes,Yes,628 total,23/07/2024,25/07/2024,18,2,05/07/2024,7
"Club Quarters Hotel, Grand Central",New York,$251,$295,Excellent,"1,996",No,Yes,,8.68,Yes,Yes,640 total,23/07/2024,25/07/2024,18,2,05/07/2024,8
World Center Hotel,New York,$237,$279,Excellent,"2,047",No,Yes,,8.88,Yes,Yes,609 total,23/07/2024,25/07/2024,18,2,05/07/2024,9
Tempo by Hilton New York Times Square,Theater District,$353,N/A,Exceptional,"2,643",No,No,1,9.49,No,No,896 total,23/07/2024,25/07/2024,18,2,05/07/2024,10
The Hotel Chelsea,Chelsea,$441,$490,Exceptional,708,No,Yes,3,9.89,Yes,Yes,"1,019 total",23/07/2024,25/07/2024,18,2,05/07/2024,11
Hotel St. James,Theater District,$242,$269,Excellent,"4,404",No,No,,8.68,No,No,563 total,23/07/2024,25/07/2024,18,2,05/07/2024,12
Pod Times Square,New York,$179,N/A,Excellent,"4,179",No,No,,8.88,No,No,464 total,23/07/2024,25/07/2024,18,2,05/07/2024,13
Chelsea Savoy Hotel,Chelsea,$234,$275,Excellent,"1,962",Breakfast included,Yes,,8.68,Yes,Yes,543 total,23/07/2024,25/07/2024,18,2,05/07/2024,14
Hyatt House Jersey City,Jersey City,$313,$348,Excellent,"1,299",Breakfast included,Yes,4,8.68,Yes,No,731 total,23/07/2024,25/07/2024,18,2,05/07/2024,15
"The Cloud One New York-Downtown, by the Motel One Group",New York,$239,N/A,Excellent,625,No,Yes,,8.88,Yes,No,556 total,23/07/2024,25/07/2024,18,2,05/07/2024,16
"Club Quarters Hotel, World Trade Center",New York,$237,$279,Excellent,"1,415",No,Yes,,8.68,Yes,Yes,609 total,23/07/2024,25/07/2024,18,2,05/07/2024,17
Hyatt Grand Central New York,New York,$305,$359,Very,"3,726",No,Yes,6,8.08,Yes,No,799 total,23/07/2024,25/07/2024,18,2,05/07/2024,18
Doubletree by Hilton New York Times Square South,New York,$295,N/A,Excellent,"3,772",No,No,,8.88,No,No,683 total,23/07/2024,25/07/2024,18,2,05/07/2024,19
Ameritania Hotel at Times Square,Theater District,$242,$255,Excellent,"3,132",No,No,,8.68,No,No,609 total,23/07/2024,25/07/2024,18,2,05/07/2024,20
Chelsea Inn,New York,$173,N/A,Very,"1,006",No,No,,8.08,No,No,451 total,23/07/2024,25/07/2024,18,2,05/07/2024,21
Hotel Stanford,New York,$278,$295,Excellent,100,No,Yes,,8.88,Yes,No,646 total,23/07/2024,25/07/2024,18,2,05/07/2024,22
Hilton Garden Inn New York/Times Square Central,Theater District,$229,$254,Very,"1,859",No,No,,8.28,No,No,592 total,23/07/2024,25/07/2024,18,2,05/07/2024,23
"Holiday Inn New York City - Times Square, an IHG Hotel",New York,$229,N/A,Very,"1,454",No,No,7,8.28,No,No,532 total,23/07/2024,25/07/2024,18,2,05/07/2024,24
Aura Hotel Times Square,Theater District,$227,$284,Excellent,73,No,Yes,,8.88,Yes,Yes,598 total,23/07/2024,25/07/2024,18,2,05/07/2024,25
Truss Hotel Times Square,New York,$229,$284,Very,"1,599",No,No,,8.28,No,No,532 total,23/07/2024,25/07/2024,18,2,05/07/2024,26
Courtyard New York Manhattan/Times Square West,New York,$287,$359,Wonderful,"1,011",No,No,,9.09,No,No,666 total,23/07/2024,25/07/2024,18,2,05/07/2024,27
Empire Hotel,New York,$207,$230,Good,"3,727",No,No,,7.67,No,No,574 total,23/07/2024,25/07/2024,18,2,05/07/2024,28
The Gregorian,New York,$241,$284,Wonderful,"1,263",No,No,7,9.29,No,No,641 total,23/07/2024,25/07/2024,18,2,05/07/2024,29
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,New York,$224,N/A,Excellent,"1,660",No,No,,8.88,No,No,522 total,23/07/2024,25/07/2024,18,2,05/07/2024,30
Hotel Boutique at Grand Central,New York,$251,$295,Excellent,"1,066",No,Yes,,8.68,Yes,Yes,640 total,23/07/2024,25/07/2024,18,2,05/07/2024,31
Arthouse Hotel New York City,Upper West Side,$278,N/A,Excellent,"1,272",No,No,,8.68,No,No,735 total,23/07/2024,25/07/2024,18,2,05/07/2024,32
Moxy Brooklyn Willamsburg,Williamsburg,$325,N/A,Excellent,424,No,Yes,,8.88,Yes,Yes,803 total,23/07/2024,25/07/2024,18,2,05/07/2024,33
Soho 54,New York,$219,N/A,Good,"1,044",No,Yes,,7.47,Yes,Yes,578 total,23/07/2024,25/07/2024,18,2,05/07/2024,34
"EVEN Hotel New York - Midtown East, an IHG Hotel",New York,$222,N/A,Excellent,"1,187",No,No,,8.88,No,No,574 total,23/07/2024,25/07/2024,18,2,05/07/2024,35
Hilton Garden Inn New York Times Square South,New York,$299,N/A,Wonderful,"3,172",No,No,,9.09,No,No,694 total,23/07/2024,25/07/2024,18,2,05/07/2024,36
"The Jewel Hotel, New York",Central New York City,$315,N/A,Wonderful,"2,042",No,Yes,,9.29,Yes,Yes,787 total,23/07/2024,25/07/2024,18,2,05/07/2024,37
Park Terrace Hotel,Central New York City,$374,N/A,Exceptional,"1,316",No,No,,9.49,No,No,946 total,23/07/2024,25/07/2024,18,2,05/07/2024,38
Pod 39,New York,$188,N/A,Excellent,"1,530",No,No,,8.88,No,No,485 total,23/07/2024,25/07/2024,18,2,05/07/2024,39
Sheraton New York Times Square Hotel,Theater District,$288,N/A,Good,"2,263",No,No,5,7.87,No,No,728 total,23/07/2024,25/07/2024,18,2,05/07/2024,40
Washington Square Hotel,Greenwich Village,$278,N/A,Wonderful,"1,005",No,Yes,,9.09,Yes,No,645 total,23/07/2024,25/07/2024,18,2,05/07/2024,41
Hotel Mulberry,New York,$209,N/A,Wonderful,"1,000",No,Yes,2,9.09,Yes,No,487 total,23/07/2024,25/07/2024,18,2,05/07/2024,42
Radio City Apartments,Theater District,$244,$272,Excellent,"3,585",No,Yes,1,8.88,Yes,No,568 total,23/07/2024,25/07/2024,18,2,05/07/2024,43
The Lucerne Hotel,Upper West Side,$269,N/A,Wonderful,"1,622",No,Yes,1,9.29,Yes,No,624 total,23/07/2024,25/07/2024,18,2,05/07/2024,44
citizenM New York Times Square,Theater District,$345,N/A,Wonderful,"1,075",No,Yes,,9.29,Yes,Yes,799 total,23/07/2024,25/07/2024,18,2,05/07/2024,45
The Ridge Hotel,New York,$200,$211,Very,"1,001",No,No,,8.08,No,No,512 total,23/07/2024,25/07/2024,18,2,05/07/2024,46
New York Marriott Marquis,Theater District,$449,N/A,Wonderful,"2,812",No,No,5,9.29,No,No,"1,129 total",23/07/2024,25/07/2024,18,2,05/07/2024,47
The Washington by LuxUrban,New York,$275,N/A,Very,"1,006",No,Yes,,8.28,Yes,No,638 total,23/07/2024,25/07/2024,18,2,05/07/2024,48
citizenM New York Bowery,New York,$319,N/A,Wonderful,"1,145",No,Yes,,9.29,Yes,Yes,739 total,23/07/2024,25/07/2024,18,2,05/07/2024,49
Madison LES Hotel,New York,$170,N/A,Very,725,Breakfast included,No,,8.08,No,No,443 total,23/07/2024,25/07/2024,18,2,05/07/2024,50
Westgate New York Grand Central,New York,$245,$278,Wonderful,"1,704",No,No,,9.09,No,No,649 total,23/07/2024,25/07/2024,18,2,05/07/2024,51
Sonesta Simply Suites Jersey City,Jersey City,$253,$298,Excellent,"1,002",No,No,5,8.68,No,No,590 total,23/07/2024,25/07/2024,18,2,05/07/2024,52
The Prince Kitano New York,New York,$348,$409,Wonderful,"1,518",No,Yes,,9.29,Yes,Yes,805 total,23/07/2024,25/07/2024,18,2,05/07/2024,53
The FIDI Hotel,New York,$208,$254,Excellent,417,No,No,1,8.88,No,No,554 total,23/07/2024,25/07/2024,18,2,05/07/2024,54
Broadway Plaza Hotel,New York,$314,$349,Wonderful,"1,524",No,No,1,9.29,No,No,751 total,23/07/2024,25/07/2024,18,2,05/07/2024,55
Arlo Midtown,New York,$364,$404,Wonderful,"5,373",No,No,,9.29,No,No,910 total,23/07/2024,25/07/2024,18,2,05/07/2024,56
The Hotel Chelsea,Chelsea,$441,$490,Exceptional,708,No,Yes,3,9.89,Yes,Yes,"1,019 total",23/07/2024,25/07/2024,18,2,05/07/2024,57
Westgate New York Grand Central,New York,$245,$278,Wonderful,"1,704",No,No,,9.09,No,No,649 total,23/07/2024,25/07/2024,18,2,05/07/2024,58
YOTEL New York Times Square,New York,$223,$279,Good,"2,301",No,Yes,,7.47,Yes,Yes,610 total,23/07/2024,25/07/2024,18,2,05/07/2024,59
45 Times Square Hotel,Theater District,$305,N/A,Excellent,"1,268",No,Yes,,8.68,Yes,Yes,741 total,23/07/2024,25/07/2024,18,2,05/07/2024,60
Aloft New York Chelsea,Chelsea,$263,N/A,Wonderful,146,No,No,5,9.29,No,No,611 total,23/07/2024,25/07/2024,18,2,05/07/2024,61
RIU Plaza Manhattan Times Square,Theater District,$334,$514,Wonderful,"3,230",No,Yes,1,9.09,Yes,Yes,842 total,23/07/2024,25/07/2024,18,2,05/07/2024,62
Best Western Premier Empire State Hotel,New York,$258,N/A,Wonderful,689,No,No,1,9.09,No,No,600 total,23/07/2024,25/07/2024,18,2,05/07/2024,63
Moxy NYC Downtown,New York,$280,$329,Excellent,"1,016",No,No,5,8.68,No,No,699 total,23/07/2024,25/07/2024,18,2,05/07/2024,64
Ace Hotel New York,New York,$292,$344,Very,"1,006",No,Yes,,8.28,Yes,Yes,758 total,23/07/2024,25/07/2024,18,2,05/07/2024,65
The New Yorker A Wyndham Hotel,New York,$252,N/A,Very,"4,647",No,Yes,,8.28,Yes,Yes,652 total,23/07/2024,25/07/2024,18,2,05/07/2024,66
Hilton Garden Inn New York/Central Park South-Midtown West,Theater District,$269,N/A,Good,"1,481",No,No,,7.67,No,No,631 total,23/07/2024,25/07/2024,18,2,05/07/2024,67
Comfort Inn Manhattan - Midtown West,New York,$203,N/A,Good,"1,203",Breakfast included,Yes,1,7.47,Yes,Yes,473 total,23/07/2024,25/07/2024,18,2,05/07/2024,68
NobleDEN Hotel,New York,$333,N/A,Exceptional,"1,008",No,No,,9.89,No,No,772 total,23/07/2024,25/07/2024,18,2,05/07/2024,69
Hotel Beacon,Upper West Side,$419,$599,Wonderful,"1,040",No,No,,9.29,No,No,973 total,23/07/2024,25/07/2024,18,2,05/07/2024,70
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",Chelsea,$233,N/A,Good,"1,000",No,No,,7.47,No,No,542 total,23/07/2024,25/07/2024,18,2,05/07/2024,71
Hotel Belleclaire,Upper West Side,$287,N/A,Wonderful,"1,707",Breakfast included,Yes,,9.09,Yes,Yes,732 total,23/07/2024,25/07/2024,18,2,05/07/2024,72
"Candlewood Suites New York City-Times Square, an IHG Hotel",New York,$215,$239,Very,"1,007",No,No,,8.08,No,No,535 total,23/07/2024,25/07/2024,18,2,05/07/2024,73
Hyatt Place New York City/Times Square,New York,$278,$309,Very,"1,559",Breakfast included,Yes,,8.08,Yes,No,645 total,23/07/2024,25/07/2024,18,2,05/07/2024,74
New York Hilton Midtown,Central New York City,$312,N/A,Very,"1,963",No,No,,8.08,No,No,803 total,23/07/2024,25/07/2024,18,2,05/07/2024,75
Untitled at 3 Freeman Alley,New York,$277,$280,Wonderful,263,Breakfast included,Yes,,9.29,Yes,No,708 total,23/07/2024,25/07/2024,18,2,05/07/2024,76
Millennium Hotel Broadway Times Square,Theater District,$287,$319,Good,"5,932",No,Yes,,7.47,Yes,Yes,735 total,23/07/2024,25/07/2024,18,2,05/07/2024,77
The Luxury Collection Hotel Manhattan Midtown,New York,$425,N/A,Excellent,"1,002",No,No,5,8.68,No,No,"1,066 total",23/07/2024,25/07/2024,18,2,05/07/2024,78
Motto By Hilton New York City Times Square,Theater District,$220,N/A,Wonderful,895,No,No,,9.09,No,No,581 total,23/07/2024,25/07/2024,18,2,05/07/2024,79
70 Park Avenue,New York,$254,N/A,Excellent,"1,004",No,No,7,8.88,No,No,671 total,23/07/2024,25/07/2024,18,2,05/07/2024,80
Artezen Hotel,New York,$332,$369,Exceptional,"1,348",No,No,1,9.69,No,No,801 total,23/07/2024,25/07/2024,18,2,05/07/2024,81
Hilton Club The Central at 5th New York,New York,$378,N/A,Exceptional,535,No,No,,9.69,No,No,875 total,23/07/2024,25/07/2024,18,2,05/07/2024,82
SIXTY Lower East Side,New York,$275,$299,Good,"1,004",No,Yes,,7.47,Yes,Yes,638 total,23/07/2024,25/07/2024,18,2,05/07/2024,83
Kixby,New York,$275,N/A,Wonderful,"1,012",No,Yes,,9.29,Yes,Yes,707 total,23/07/2024,25/07/2024,18,2,05/07/2024,84
Wingate by Wyndham New York Midtown South/5th Ave,New York,$260,N/A,Excellent,"1,001",Breakfast included,No,3,8.68,No,No,603 total,23/07/2024,25/07/2024,18,2,05/07/2024,85
